encoderAngle	rotations	 potentiometerVoltage	ideal voltage
-1078.769531	2.996582031	0.98046875	0.98887207
-1079.560547	2.998779297	0.98828125	0.989597168
-1080.351563	3.000976563	0.97265625	0.990322266
-1081.142578	3.003173828	1	0.991047363
-1082.021484	3.005615234	0.9765625	0.991853027
-1082.8125	3.0078125	0.9921875	0.992578125
-1083.515625	3.009765625	0.98828125	0.993222656
-1084.21875	3.01171875	0.98828125	0.993867188
-1084.833984	3.013427734	1	0.994431152
-1085.449219	3.015136719	0.984375	0.994995117
-1085.976563	3.016601563	0.99609375	0.995478516
-1086.416016	3.017822266	0.9765625	0.995881348
-1086.767578	3.018798828	0.9921875	0.996203613
-1087.294922	3.020263672	0.9921875	0.996687012
-1087.822266	3.021728516	0.98046875	0.99717041
-1088.261719	3.022949219	1.00390625	0.997573242
-1088.789063	3.024414063	0.98046875	0.998056641
-1089.316406	3.025878906	1	0.998540039
-1090.107422	3.028076172	0.98828125	0.999265137
-1090.986328	3.030517578	0.9921875	1.000070801
-1091.953125	3.033203125	1	1.000957031
-1092.919922	3.035888672	0.984375	1.001843262
-1093.974609	3.038818359	1.01171875	1.002810059
-1095.117188	3.041992188	0.9921875	1.003857422
-1096.435547	3.045654297	1.00390625	1.005065918
-1097.666016	3.049072266	0.99609375	1.006193848
-1098.896484	3.052490234	0.99609375	1.007321777
-1100.214844	3.056152344	1.01171875	1.008530273
-1101.621094	3.060058594	0.9921875	1.009819336
-1102.851563	3.063476563	1.01171875	1.010947266
-1103.90625	3.06640625	0.99609375	1.011914063
-1104.785156	3.068847656	1.0078125	1.012719727
-1105.488281	3.070800781	1.01171875	1.013364258
-1106.279297	3.072998047	1	1.014089355
-1106.806641	3.074462891	1.01953125	1.014572754
-1107.421875	3.076171875	1	1.015136719
-1107.949219	3.077636719	1.01953125	1.015620117
-1108.476563	3.079101563	1.0078125	1.016103516
-1109.091797	3.080810547	1.01171875	1.01666748
-1109.619141	3.082275391	1.01171875	1.017150879
-1110.234375	3.083984375	0.99609375	1.017714844
-1110.673828	3.085205078	1.0234375	1.018117676
-1111.201172	3.086669922	1.0078125	1.018601074
-1111.552734	3.087646484	1.01953125	1.01892334
-1111.904297	3.088623047	1.01171875	1.019245605
-1112.34375	3.08984375	1.00390625	1.019648438
-1112.783203	3.091064453	1.015625	1.02005127
-1113.310547	3.092529297	1	1.020534668
-1113.837891	3.093994141	1.0234375	1.021018066
-1114.628906	3.096191406	1.00390625	1.021743164
-1115.507813	3.098632813	1.015625	1.022548828
-1116.5625	3.1015625	1.01953125	1.023515625
-1117.705078	3.104736328	1.0078125	1.024562988
-1118.935547	3.108154297	1.03125	1.025690918
-1120.078125	3.111328125	1.0078125	1.026738281
-1121.220703	3.114501953	1.02734375	1.027785645
-1122.275391	3.117431641	1.015625	1.028752441
-1123.330078	3.120361328	1.01953125	1.029719238
-1124.384766	3.123291016	1.03125	1.030686035
-1125.263672	3.125732422	1.015625	1.031491699
-1126.142578	3.128173828	1.03125	1.032297363
-1126.933594	3.130371094	1.01953125	1.033022461
-1127.636719	3.132324219	1.03515625	1.033666992
-1128.251953	3.134033203	1.02734375	1.034230957
-1128.779297	3.135498047	1.02734375	1.034714355
-1129.21875	3.13671875	1.0390625	1.035117188
-1129.570313	3.137695313	1.015625	1.035439453
-1130.009766	3.138916016	1.04296875	1.035842285
-1130.273438	3.139648438	1.0234375	1.036083984
-1130.712891	3.140869141	1.03125	1.036486816
-1131.064453	3.141845703	1.03125	1.036809082
-1131.591797	3.143310547	1.0234375	1.03729248
-1132.119141	3.144775391	1.05078125	1.037775879
-1132.734375	3.146484375	1.02734375	1.038339844
-1133.4375	3.1484375	1.0390625	1.038984375
-1134.140625	3.150390625	1.02734375	1.039628906
-1135.019531	3.152832031	1.03125	1.04043457
-1135.810547	3.155029297	1.0390625	1.041159668
-1136.601563	3.157226563	1.01953125	1.041884766
-1137.216797	3.158935547	1.046875	1.04244873
-1137.744141	3.160400391	1.02734375	1.042932129
-1138.271484	3.161865234	1.03515625	1.043415527
-1138.798828	3.163330078	1.03515625	1.043898926
-1139.414063	3.165039063	1.03125	1.044462891
-1139.941406	3.166503906	1.04296875	1.044946289
-1140.644531	3.168457031	1.02734375	1.04559082
-1141.347656	3.170410156	1.0546875	1.046235352
-1142.050781	3.172363281	1.03125	1.046879883
-1142.753906	3.174316406	1.04296875	1.047524414
-1143.544922	3.176513672	1.046875	1.048249512
-1144.248047	3.178466797	1.03125	1.048894043
-1144.951172	3.180419922	1.0546875	1.049538574
-1145.654297	3.182373047	1.03125	1.050183105
-1146.357422	3.184326172	1.05078125	1.050827637
-1146.884766	3.185791016	1.0390625	1.051311035
-1147.5	3.1875	1.0390625	1.051875
-1148.115234	3.189208984	1.05078125	1.052438965
-1148.730469	3.190917969	1.03125	1.05300293
-1149.433594	3.192871094	1.0546875	1.053647461
-1150.136719	3.194824219	1.03515625	1.054291992
-1150.927734	3.197021484	1.0546875	1.05501709
-1151.806641	3.199462891	1.05078125	1.055822754
-1152.773438	3.202148438	1.046875	1.056708984
-1153.652344	3.204589844	1.05859375	1.057514648
-1154.443359	3.206787109	1.0390625	1.058239746
-1155.146484	3.208740234	1.05859375	1.058884277
-1155.761719	3.210449219	1.04296875	1.059448242
-1156.113281	3.211425781	1.0546875	1.059770508
-1156.376953	3.212158203	1.05859375	1.060012207
-1156.728516	3.213134766	1.04296875	1.060334473
-1156.992188	3.213867188	1.0625	1.060576172
-1157.431641	3.215087891	1.04296875	1.060979004
-1157.783203	3.216064453	1.0546875	1.06130127
-1158.222656	3.217285156	1.05078125	1.061704102
-1158.662109	3.218505859	1.05078125	1.062106934
-1159.189453	3.219970703	1.0625	1.062590332
-1159.716797	3.221435547	1.04296875	1.06307373
-1160.244141	3.222900391	1.06640625	1.063557129
-1160.683594	3.224121094	1.04296875	1.063959961
-1161.210938	3.225585938	1.05859375	1.064443359
-1161.738281	3.227050781	1.05859375	1.064926758
-1162.177734	3.228271484	1.046875	1.06532959
-1162.705078	3.229736328	1.0625	1.065812988
-1163.232422	3.231201172	1.0390625	1.066296387
-1163.847656	3.232910156	1.0703125	1.066860352
-1164.550781	3.234863281	1.05078125	1.067504883
-1165.341797	3.237060547	1.0625	1.06822998
-1166.044922	3.239013672	1.0625	1.068874512
-1166.835938	3.241210938	1.05078125	1.069599609
-1167.626953	3.243408203	1.07421875	1.070324707
-1168.330078	3.245361328	1.0546875	1.070969238
-1168.857422	3.246826172	1.06640625	1.071452637
-1169.472656	3.248535156	1.05859375	1.072016602
-1170	3.25	1.0625	1.0725
-1170.703125	3.251953125	1.06640625	1.073144531
-1171.40625	3.25390625	1.05078125	1.073789063
-1172.021484	3.255615234	1.07421875	1.074353027
-1172.724609	3.257568359	1.05859375	1.074997559
-1173.515625	3.259765625	1.07421875	1.075722656
-1174.394531	3.262207031	1.06640625	1.07652832
-1175.361328	3.264892578	1.05859375	1.077414551
-1176.328125	3.267578125	1.08203125	1.078300781
-1177.382813	3.270507813	1.05859375	1.079267578
-1178.525391	3.273681641	1.08203125	1.080314941
-1179.667969	3.276855469	1.06640625	1.081362305
-1180.898438	3.280273438	1.0703125	1.082490234
-1182.216797	3.283935547	1.078125	1.08369873
-1183.535156	3.287597656	1.0625	1.084907227
-1184.765625	3.291015625	1.08984375	1.086035156
-1185.820313	3.293945313	1.06640625	1.087001953
-1187.050781	3.297363281	1.0859375	1.088129883
-1188.017578	3.300048828	1.0703125	1.089016113
-1189.072266	3.302978516	1.07421875	1.08998291
-1189.951172	3.305419922	1.08984375	1.090788574
-1190.830078	3.307861328	1.0703125	1.091594238
-1191.533203	3.309814453	1.08984375	1.09223877
-1192.236328	3.311767578	1.07421875	1.092883301
-1193.027344	3.313964844	1.08984375	1.093608398
-1193.730469	3.315917969	1.0859375	1.09425293
-1194.433594	3.317871094	1.08203125	1.094897461
-1195.224609	3.320068359	1.09765625	1.095622559
-1196.015625	3.322265625	1.08203125	1.096347656
-1196.806641	3.324462891	1.1015625	1.097072754
-1197.773438	3.327148438	1.08203125	1.097958984
-1198.652344	3.329589844	1.08984375	1.098764648
-1199.443359	3.331787109	1.09765625	1.099489746
-1200.234375	3.333984375	1.08203125	1.100214844
-1200.849609	3.335693359	1.09765625	1.100778809
-1201.552734	3.337646484	1.078125	1.10142334
-1202.255859	3.339599609	1.1015625	1.102067871
-1202.958984	3.341552734	1.08984375	1.102712402
-1203.662109	3.343505859	1.08984375	1.103356934
-1204.365234	3.345458984	1.1015625	1.104001465
-1205.068359	3.347412109	1.08984375	1.104645996
-1205.683594	3.349121094	1.10546875	1.105209961
-1206.474609	3.351318359	1.0859375	1.105935059
-1207.177734	3.353271484	1.1015625	1.10657959
-1207.96875	3.35546875	1.1015625	1.107304688
-1208.759766	3.357666016	1.08984375	1.108029785
-1209.638672	3.360107422	1.109375	1.108835449
-1210.517578	3.362548828	1.09375	1.109641113
-1211.484375	3.365234375	1.109375	1.110527344
-1212.451172	3.367919922	1.09765625	1.111413574
-1213.417969	3.370605469	1.1015625	1.112299805
-1214.472656	3.373535156	1.109375	1.113266602
-1215.439453	3.376220703	1.09375	1.114152832
-1215.439453	3.376220703	1.11328125	1.114152832
-1217.460938	3.381835938	1.09765625	1.116005859
-1218.427734	3.384521484	1.11328125	1.11689209
-1219.394531	3.387207031	1.1015625	1.11777832
-1220.273438	3.389648438	1.10546875	1.118583984
-1220.976563	3.391601563	1.11328125	1.119228516
-1221.679688	3.393554688	1.1015625	1.119873047
-1222.470703	3.395751953	1.11328125	1.120598145
-1223.085938	3.397460938	1.10546875	1.121162109
-1223.613281	3.398925781	1.11328125	1.121645508
-1224.140625	3.400390625	1.11328125	1.122128906
-1224.580078	3.401611328	1.10546875	1.122531738
-1225.107422	3.403076172	1.12109375	1.123015137
-1225.458984	3.404052734	1.10546875	1.123337402
-1225.898438	3.405273438	1.12109375	1.123740234
-1226.337891	3.406494141	1.10546875	1.124143066
-1226.865234	3.407958984	1.11328125	1.124626465
-1227.392578	3.409423828	1.12109375	1.125109863
-1227.919922	3.410888672	1.11328125	1.125593262
-1228.447266	3.412353516	1.12890625	1.12607666
-1229.0625	3.4140625	1.10546875	1.126640625
-1229.677734	3.415771484	1.12109375	1.12720459
-1230.46875	3.41796875	1.11328125	1.127929688
-1231.259766	3.420166016	1.1171875	1.128654785
-1231.962891	3.422119141	1.12109375	1.129299316
-1232.666016	3.424072266	1.1171875	1.129943848
-1233.369141	3.426025391	1.1328125	1.130588379
-1233.984375	3.427734375	1.11328125	1.131152344
-1234.599609	3.429443359	1.125	1.131716309
-1235.214844	3.431152344	1.125	1.132280273
-1235.917969	3.433105469	1.11328125	1.132924805
-1236.621094	3.435058594	1.1328125	1.133569336
-1237.412109	3.437255859	1.1171875	1.134294434
-1238.291016	3.439697266	1.13671875	1.135100098
-1239.082031	3.441894531	1.12109375	1.135825195
-1240.048828	3.444580078	1.12890625	1.136711426
-1241.103516	3.447509766	1.12890625	1.137678223
-1242.158203	3.450439453	1.12109375	1.13864502
-1243.212891	3.453369141	1.140625	1.139611816
-1244.267578	3.456298828	1.1171875	1.140578613
-1245.234375	3.458984375	1.13671875	1.141464844
-1246.376953	3.462158203	1.12890625	1.142512207
-1247.695313	3.465820313	1.1328125	1.143720703
-1248.925781	3.469238281	1.14453125	1.144848633
-1250.068359	3.472412109	1.12109375	1.145895996
-1251.298828	3.475830078	1.1484375	1.147023926
-1252.529297	3.479248047	1.13671875	1.148151855
-1253.847656	3.482910156	1.140625	1.149360352
-1255.166016	3.486572266	1.140625	1.150568848
-1256.748047	3.490966797	1.12890625	1.152019043
-1258.417969	3.495605469	1.15625	1.153549805
-1260.175781	3.500488281	1.13671875	1.155161133
-1261.933594	3.505371094	1.15625	1.156772461
-1263.515625	3.509765625	1.13671875	1.158222656
-1265.009766	3.513916016	1.1484375	1.159592285
-1266.679688	3.518554688	1.15234375	1.161123047
-1268.173828	3.522705078	1.140625	1.162492676
-1269.492188	3.526367188	1.16796875	1.163701172
-1270.898438	3.530273438	1.13671875	1.164990234
-1272.216797	3.533935547	1.16015625	1.16619873
-1273.535156	3.537597656	1.15625	1.167407227
-1274.941406	3.541503906	1.15625	1.168696289
-1276.347656	3.545410156	1.171875	1.169985352
-1277.841797	3.549560547	1.15625	1.17135498
-1279.423828	3.553955078	1.171875	1.172805176
-1281.005859	3.558349609	1.15234375	1.174255371
-1282.587891	3.562744141	1.171875	1.175705566
-1284.082031	3.566894531	1.16796875	1.177075195
-1285.400391	3.570556641	1.15625	1.178283691
-1286.455078	3.573486328	1.17578125	1.179250488
-1287.421875	3.576171875	1.16015625	1.180136719
-1288.212891	3.578369141	1.1875	1.180861816
-1289.091797	3.580810547	1.1640625	1.18166748
-1290.146484	3.583740234	1.171875	1.182634277
-1291.376953	3.587158203	1.1796875	1.183762207
-1292.695313	3.590820313	1.16796875	1.184970703
-1294.101563	3.594726563	1.19140625	1.186259766
-1294.101563	3.594726563	1.17578125	1.186259766
-1296.914063	3.602539063	1.18359375	1.188837891
-1298.144531	3.605957031	1.1796875	1.18996582
-1299.375	3.609375	1.17578125	1.19109375
-1300.429688	3.612304688	1.1953125	1.192060547
-1301.308594	3.614746094	1.17578125	1.192866211
-1302.1875	3.6171875	1.1953125	1.193671875
-1302.890625	3.619140625	1.17578125	1.194316406
-1303.59375	3.62109375	1.1875	1.194960938
-1304.296875	3.623046875	1.19140625	1.195605469
-1304.824219	3.624511719	1.171875	1.196088867
-1305.439453	3.626220703	1.203125	1.196652832
-1305.966797	3.627685547	1.171875	1.19713623
-1306.40625	3.62890625	1.19140625	1.197539063
-1306.845703	3.630126953	1.1875	1.197941895
-1307.373047	3.631591797	1.18359375	1.198425293
-1308.076172	3.633544922	1.1953125	1.199069824
-1308.955078	3.635986328	1.1796875	1.199875488
-1309.833984	3.638427734	1.203125	1.200681152
-1310.888672	3.641357422	1.1796875	1.201647949
-1311.943359	3.644287109	1.19921875	1.202614746
-1312.998047	3.647216797	1.19140625	1.203581543
-1314.228516	3.650634766	1.1875	1.204709473
-1315.458984	3.654052734	1.203125	1.205837402
-1316.777344	3.657714844	1.1875	1.207045898
-1318.095703	3.661376953	1.20703125	1.208254395
-1319.326172	3.664794922	1.19140625	1.209382324
-1320.46875	3.66796875	1.19921875	1.210429688
-1321.699219	3.671386719	1.203125	1.211557617
-1322.841797	3.674560547	1.19921875	1.21260498
-1323.896484	3.677490234	1.21484375	1.213571777
-1324.951172	3.680419922	1.1953125	1.214538574
-1326.005859	3.683349609	1.21484375	1.215505371
-1326.884766	3.685791016	1.19921875	1.216311035
-1327.851563	3.688476563	1.20703125	1.217197266
-1328.730469	3.690917969	1.21484375	1.21800293
-1329.521484	3.693115234	1.19921875	1.218728027
-1330.3125	3.6953125	1.21875	1.219453125
-1331.015625	3.697265625	1.19921875	1.220097656
-1331.806641	3.699462891	1.21875	1.220822754
-1332.685547	3.701904297	1.2109375	1.221628418
-1333.476563	3.704101563	1.20703125	1.222353516
-1334.179688	3.706054688	1.22265625	1.222998047
-1334.882813	3.708007813	1.19921875	1.223642578
-1335.761719	3.710449219	1.23046875	1.224448242
-1336.640625	3.712890625	1.2109375	1.225253906
-1337.431641	3.715087891	1.21484375	1.225979004
-1338.310547	3.717529297	1.21875	1.226784668
-1339.101563	3.719726563	1.20703125	1.227509766
-1340.068359	3.722412109	1.23046875	1.228395996
-1340.859375	3.724609375	1.2109375	1.229121094
-1341.5625	3.7265625	1.2265625	1.229765625
-1342.353516	3.728759766	1.21484375	1.230490723
-1343.056641	3.730712891	1.21875	1.231135254
-1343.847656	3.732910156	1.23046875	1.231860352
-1344.550781	3.734863281	1.20703125	1.232504883
-1345.253906	3.736816406	1.23828125	1.233149414
-1345.869141	3.738525391	1.20703125	1.233713379
-1346.572266	3.740478516	1.2265625	1.23435791
-1347.363281	3.742675781	1.2265625	1.235083008
-1348.066406	3.744628906	1.21875	1.235727539
-1348.857422	3.746826172	1.234375	1.236452637
-1349.736328	3.749267578	1.2109375	1.237258301
-1350.615234	3.751708984	1.23828125	1.238063965
-1351.494141	3.754150391	1.2265625	1.238869629
-1352.285156	3.756347656	1.23046875	1.239594727
-1352.988281	3.758300781	1.234375	1.240239258
-1353.779297	3.760498047	1.22265625	1.240964355
-1354.658203	3.762939453	1.2421875	1.24177002
-1355.537109	3.765380859	1.22265625	1.242575684
-1356.328125	3.767578125	1.23828125	1.243300781
-1357.03125	3.76953125	1.23046875	1.243945313
-1357.734375	3.771484375	1.23046875	1.244589844
-1358.613281	3.773925781	1.2421875	1.245395508
-1359.492188	3.776367188	1.22265625	1.246201172
-1360.283203	3.778564453	1.24609375	1.24692627
-1361.074219	3.780761719	1.22265625	1.247651367
-1361.689453	3.782470703	1.2421875	1.248215332
-1362.304688	3.784179688	1.23828125	1.248779297
-1362.919922	3.785888672	1.23046875	1.249343262
-1363.535156	3.787597656	1.25	1.249907227
-1364.150391	3.789306641	1.22265625	1.250471191
-1364.589844	3.790527344	1.24609375	1.250874023
-1365.205078	3.792236328	1.234375	1.251437988
-1365.732422	3.793701172	1.2421875	1.251921387
-1366.435547	3.795654297	1.24609375	1.252565918
-1367.138672	3.797607422	1.234375	1.253210449
-1367.929688	3.799804688	1.2578125	1.253935547
-1368.632813	3.801757813	1.23046875	1.254580078
-1369.423828	3.803955078	1.25390625	1.255305176
-1370.126953	3.805908203	1.23828125	1.255949707
-1370.742188	3.807617188	1.23828125	1.256513672
-1371.445313	3.809570313	1.25390625	1.257158203
-1371.972656	3.811035156	1.23046875	1.257641602
-1372.587891	3.812744141	1.25390625	1.258205566
-1373.203125	3.814453125	1.2421875	1.258769531
-1373.818359	3.816162109	1.25	1.259333496
-1374.521484	3.818115234	1.25390625	1.259978027
-1375.224609	3.820068359	1.24609375	1.260622559
-1376.015625	3.822265625	1.2578125	1.261347656
-1376.71875	3.82421875	1.2421875	1.261992188
-1377.597656	3.826660156	1.26171875	1.262797852
-1378.300781	3.828613281	1.24609375	1.263442383
-1379.267578	3.831298828	1.25	1.264328613
-1380.146484	3.833740234	1.26171875	1.265134277
-1381.025391	3.836181641	1.24609375	1.265939941
-1381.992188	3.838867188	1.265625	1.266826172
-1382.871094	3.841308594	1.23828125	1.267631836
-1383.75	3.84375	1.26953125	1.2684375
-1384.541016	3.845947266	1.2578125	1.269162598
-1385.332031	3.848144531	1.25	1.269887695
-1386.123047	3.850341797	1.265625	1.270612793
-1386.826172	3.852294922	1.24609375	1.271257324
-1387.353516	3.853759766	1.26171875	1.271740723
-1387.96875	3.85546875	1.26171875	1.272304688
-1388.408203	3.856689453	1.265625	1.27270752
-1388.935547	3.858154297	1.265625	1.273190918
-1389.550781	3.859863281	1.25390625	1.273754883
-1390.166016	3.861572266	1.26953125	1.274318848
-1390.869141	3.863525391	1.25390625	1.274963379
-1391.572266	3.865478516	1.2734375	1.27560791
-1392.451172	3.867919922	1.26171875	1.276413574
-1393.242188	3.870117188	1.265625	1.277138672
-1394.033203	3.872314453	1.2734375	1.27786377
-1394.824219	3.874511719	1.26171875	1.278588867
-1395.351563	3.875976563	1.28125	1.279072266
-1395.966797	3.877685547	1.25390625	1.27963623
-1396.494141	3.879150391	1.2734375	1.280119629
-1397.021484	3.880615234	1.265625	1.280603027
-1397.548828	3.882080078	1.26171875	1.281086426
-1398.251953	3.884033203	1.28515625	1.281730957
-1398.955078	3.885986328	1.2578125	1.282375488
-1399.658203	3.887939453	1.28515625	1.28302002
-1400.449219	3.890136719	1.26171875	1.283745117
-1401.240234	3.892333984	1.26953125	1.284470215
